id,url or alias text,referring record id,number of referrals,type,associated publisher,tags,name/title,language,authors,date of publication,plain text,image reference,anchor text,
1172959988576391170,https://twitter.com/tripgabriel/status/1172959988576391170,null,null,null,null,null,null,null,null,2019-09-14,null,null,null
614233318351998976,https://twitter.com/tripgabriel/status/614233318351998976,null,null,null,null,null,null,null,null,2015-06-26,null,null,null
659526280715640833,https://twitter.com/GlennThrush/status/659526280715640833,null,null,null,null,null,null,null,null,2015-10-29,null,null,null
629474741263421440,https://twitter.com/GlennThrush/status/629474741263421440,null,null,null,null,null,null,null,null,2015-08-07,null,null,null
938066133575487488,https://twitter.com/AsteadWesley/status/938066133575487488,null,null,null,null,null,null,null,null,2017-12-05,null,null,null
31755856399835136,https://twitter.com/jmartNYT/status/31755856399835136,null,null,null,null,null,null,null,null,2011-01-30,null,null,null
5199643797,https://twitter.com/jmartNYT/status/5199643797,null,null,null,null,null,null,null,null,2009-10-27,null,null,null
1355903726444228609,https://twitter.com/ditzkoff/status/1355903726444228609,null,null,null,null,null,null,null,null,2021-01-31,null,null,null
1328312002767450114,https://twitter.com/ditzkoff/status/1328312002767450114,null,null,null,null,null,null,null,null,2020-11-16,null,null,null
553197433514393601,https://twitter.com/motokorich/status/553197433514393601,null,null,null,null,null,null,null,null,2015-01-08,null,null,null
94067454598316034,https://twitter.com/benyt/status/94067454598316034,null,null,null,null,null,null,null,null,2011-07-21,null,null,null
589055636480077825,https://twitter.com/tripgabriel/status/589055636480077825,null,null,null,null,null,null,null,null,2015-04-17,null,null,null
746396075083325441,https://twitter.com/kenvogel/status/746396075083325441,null,null,null,null,null,null,null,null,2016-06-24,null,null,null
625715160393588738,https://twitter.com/kenvogel/status/625715160393588738,null,null,null,null,null,null,null,null,2015-07-27,null,null,null
301399886090338304,https://twitter.com/kenvogel/status/301399886090338304,null,null,null,null,null,null,null,null,2013-02-12,null,null,null
13027710064,https://twitter.com/kenvogel/status/13027710064,null,null,null,null,null,null,null,null,2010-04-28,null,null,null
756235101801943041,https://twitter.com/grynbaum/status/756235101801943041,null,null,null,null,null,null,null,null,2016-07-21,null,null,null
373077846236741632,https://twitter.com/jmartNYT/status/373077846236741632,null,null,null,null,null,null,null,null,2013-08-29,null,null,null
68424896664969217,https://twitter.com/jmartNYT/status/68424896664969217,null,null,null,null,null,null,null,null,2011-05-11,null,null,null
29670611139694592,https://twitter.com/jmartNYT/status/29670611139694592,null,null,null,null,null,null,null,null,2011-01-24,null,null,null
94066207849844736,https://twitter.com/alexburnsNYT/status/94066207849844736,null,null,null,null,null,null,null,null,2011-07-21,null,null,null
35392668167053312,https://twitter.com/alexburnsNYT/status/35392668167053312,null,null,null,null,null,null,null,null,2011-02-09,null,null,null
69510603953278976,https://twitter.com/alexburnsNYT/status/69510603953278976,null,null,null,null,null,null,null,null,2011-05-14,null,null,null
24463029307441153,https://twitter.com/alexburnsNYT/status/24463029307441153,null,null,null,null,null,null,null,null,2011-01-10,null,null,null
20848511263,https://twitter.com/alexburnsNYT/status/20848511263,null,null,null,null,null,null,null,null,2010-08-11,null,null,null
869683342438019072,https://twitter.com/zinoman/status/869683342438019072,null,null,null,null,null,null,null,null,2017-05-30,null,null,null
69066076075458560,https://twitter.com/shearm/status/69066076075458560,null,null,null,null,null,null,null,null,2011-05-13,null,null,null
5200120770,https://twitter.com/benyt/status/5200120770,null,null,null,null,null,null,null,null,2009-10-27,null,null,null
605755828218548225,https://twitter.com/PatriciaMazzei/status/605755828218548225,null,null,null,null,null,null,null,null,2015-06-02,null,null,null
630013061643010048,https://twitter.com/tripgabriel/status/630013061643010048,null,null,null,null,null,null,null,null,2015-08-08,null,null,null
625374140732538880,https://twitter.com/tripgabriel/status/625374140732538880,null,null,null,null,null,null,null,null,2015-07-26,null,null,null
654695921494568960,https://twitter.com/kenvogel/status/654695921494568960,null,null,null,null,null,null,null,null,2015-10-15,null,null,null
644303147138215936,https://twitter.com/kenvogel/status/644303147138215936,null,null,null,null,null,null,null,null,2015-09-17,null,null,null
634052640989704192,https://twitter.com/kenvogel/status/634052640989704192,null,null,null,null,null,null,null,null,2015-08-19,null,null,null
627231403256623105,https://twitter.com/kenvogel/status/627231403256623105,null,null,null,null,null,null,null,null,2015-07-31,null,null,null
784349037684154368,https://twitter.com/GlennThrush/status/784349037684154368,null,null,null,null,null,null,null,null,2016-10-07,null,null,null
655080888737353728,https://twitter.com/GlennThrush/status/655080888737353728,null,null,null,null,null,null,null,null,2015-10-16,null,null,null
242617475441758208,https://twitter.com/joedrape/status/242617475441758208,null,null,null,null,null,null,null,null,2012-09-03,null,null,null
306123881045979136,https://twitter.com/jmartNYT/status/306123881045979136,null,null,null,null,null,null,null,null,2013-02-25,null,null,null
119435921450991616,https://twitter.com/jmartNYT/status/119435921450991616,null,null,null,null,null,null,null,null,2011-09-29,null,null,null
93498669009088513,https://twitter.com/jmartNYT/status/93498669009088513,null,null,null,null,null,null,null,null,2011-07-20,null,null,null
1334527124754079744,https://twitter.com/ditzkoff/status/1334527124754079744,null,null,null,null,null,null,null,null,2020-12-03,null,null,null
871820121291051008,https://twitter.com/hwise29/status/871820121291051008,null,null,null,null,null,null,null,null,2017-06-05,null,null,null
706252240122675200,https://twitter.com/maggieNYT/status/706252240122675200,null,null,null,null,null,null,null,null,2016-03-05,null,null,null
240977041191755776,https://twitter.com/alexburnsNYT/status/240977041191755776,null,null,null,null,null,null,null,null,2012-08-30,null,null,null
6914837451902977,https://twitter.com/alexburnsNYT/status/6914837451902977,null,null,null,null,null,null,null,null,2010-11-23,null,null,null
18433380142,https://twitter.com/alexburnsNYT/status/18433380142,null,null,null,null,null,null,null,null,2010-07-13,null,null,null
642467168874065920,https://twitter.com/benyt/status/642467168874065920,null,null,null,null,null,null,null,null,2015-09-11,null,null,null
679716633124974592,https://twitter.com/kenvogel/status/679716633124974592,null,null,null,null,null,null,null,null,2015-12-23,null,null,null
156059626545217536,https://twitter.com/kenvogel/status/156059626545217536,null,null,null,null,null,null,null,null,2012-01-08,null,null,null
279721872956989440,https://twitter.com/NickFoxNYT/status/279721872956989440,null,null,null,null,null,null,null,null,2012-12-14,null,null,null
318688540382855168,https://twitter.com/alexburnsNYT/status/318688540382855168,null,null,null,null,null,null,null,null,2013-04-01,null,null,null
27195679562534912,https://twitter.com/alexburnsNYT/status/27195679562534912,null,null,null,null,null,null,null,null,2011-01-18,null,null,null
797781599458770945,https://twitter.com/PekingMike/status/797781599458770945,null,null,null,null,null,null,null,null,2016-11-13,null,null,null
688403960760299520,https://twitter.com/arappeport/status/688403960760299520,null,null,null,null,null,null,null,null,2016-01-16,null,null,null
614229709740601344,https://twitter.com/tripgabriel/status/614229709740601344,null,null,null,null,null,null,null,null,2015-06-26,null,null,null
156072237093498880,https://twitter.com/kenvogel/status/156072237093498880,null,null,null,null,null,null,null,null,2012-01-08,null,null,null
659533232627687424,https://twitter.com/GlennThrush/status/659533232627687424,null,null,null,null,null,null,null,null,2015-10-29,null,null,null
69591824460816384,https://twitter.com/jmartNYT/status/69591824460816384,null,null,null,null,null,null,null,null,2011-05-15,null,null,null
21078702194,https://twitter.com/jmartNYT/status/21078702194,null,null,null,null,null,null,null,null,2010-08-13,null,null,null
560562705522634753,https://twitter.com/motokorich/status/560562705522634753,null,null,null,null,null,null,null,null,2015-01-28,null,null,null
5450736031,https://twitter.com/benyt/status/5450736031,null,null,null,null,null,null,null,null,2009-11-05,null,null,null
644369144922529793,https://twitter.com/NYTnickc/status/644369144922529793,null,null,null,null,null,null,null,null,2015-09-17,null,null,null
688114704217018368,https://twitter.com/tripgabriel/status/688114704217018368,null,null,null,null,null,null,null,null,2016-01-15,null,null,null
391696690631045120,https://twitter.com/jmartNYT/status/391696690631045120,null,null,null,null,null,null,null,null,2013-10-19,null,null,null
40170374998007808,https://twitter.com/jmartNYT/status/40170374998007808,null,null,null,null,null,null,null,null,2011-02-22,null,null,null
1361032774027739141,https://twitter.com/ditzkoff/status/1361032774027739141,null,null,null,null,null,null,null,null,2021-02-14,null,null,null
589824864015482880,https://twitter.com/mikiebarb/status/589824864015482880,null,null,null,null,null,null,null,null,2015-04-19,null,null,null
676971339236974593,https://twitter.com/alexburnsNYT/status/676971339236974593,null,null,null,null,null,null,null,null,2015-12-16,null,null,null
57825724144427008,https://twitter.com/alexburnsNYT/status/57825724144427008,null,null,null,null,null,null,null,null,2011-04-12,null,null,null
27927519836,https://twitter.com/alexburnsNYT/status/27927519836,null,null,null,null,null,null,null,null,2010-10-20,null,null,null
559061616549847041,https://twitter.com/sheeraf/status/559061616549847041,null,null,null,null,null,null,null,null,2015-01-24,null,null,null
1001529183779147777,https://twitter.com/rcallimachi/status/1001529183779147777,null,null,null,null,null,null,null,null,2018-05-29,null,null,null
1129368013751369728,https://twitter.com/ewong/status/1129368013751369728,null,null,null,null,null,null,null,null,2019-05-17,null,null,null
445559435671658496,https://twitter.com/halbfinger/status/445559435671658496,null,null,null,null,null,null,null,null,2014-03-17,null,null,null
1321911377506848770,https://twitter.com/liamstack/status/1321911377506848770,null,null,null,null,null,null,null,null,2020-10-29,null,null,null
839201935592984583,https://twitter.com/NYTnickc/status/839201935592984583,null,null,null,null,null,null,null,null,2017-03-07,null,null,null
1234215779081519106,https://twitter.com/PatrickKingsley/status/1234215779081519106,null,null,null,null,null,null,null,null,2020-03-01,null,null,null
990838236862930944,https://twitter.com/StevenErlanger/status/990838236862930944,null,null,null,null,null,null,null,null,2018-04-30,null,null,null
1069991841561378816,https://twitter.com/adamnagourney/status/1069991841561378816,null,null,null,null,null,null,null,null,2018-12-04,null,null,null
117672207462834177,https://twitter.com/Rueby/status/117672207462834177,null,null,null,null,null,null,null,null,2011-09-24,null,null,null
891388070813151232,https://twitter.com/alanblinder/status/891388070813151232,null,null,null,null,null,null,null,null,2017-07-29,null,null,null
761923103018606592,https://twitter.com/karenyourish/status/761923103018606592,null,null,null,null,null,null,null,null,2016-08-06,null,null,null
1336215849552801801,https://twitter.com/IKershner/status/1336215849552801801,null,null,null,null,null,null,null,null,2020-12-08,null,null,null
1244910598774763522,https://twitter.com/IKershner/status/1244910598774763522,null,null,null,null,null,null,null,null,2020-03-31,null,null,null
1198455925037776897,https://twitter.com/IKershner/status/1198455925037776897,null,null,null,null,null,null,null,null,2019-11-24,null,null,null
1143823478694567936,https://twitter.com/IKershner/status/1143823478694567936,null,null,null,null,null,null,null,null,2019-06-26,null,null,null
1057224740732108800,https://twitter.com/IKershner/status/1057224740732108800,null,null,null,null,null,null,null,null,2018-10-30,null,null,null
985091414697619456,https://twitter.com/IKershner/status/985091414697619456,null,null,null,null,null,null,null,null,2018-04-14,null,null,null
963491209686724608,https://twitter.com/jmartNYT/status/963491209686724608,null,null,null,null,null,null,null,null,2018-02-13,null,null,null
776611458696171520,https://twitter.com/marclacey/status/776611458696171520,null,null,null,null,null,null,null,null,2016-09-16,null,null,null
1079385590402088960,https://twitter.com/rickgladstone/status/1079385590402088960,null,null,null,null,null,null,null,null,2018-12-30,null,null,null
991072264840937477,https://twitter.com/rickgladstone/status/991072264840937477,null,null,null,null,null,null,null,null,2018-04-30,null,null,null
1306986476488581125,https://twitter.com/dansaltzstein/status/1306986476488581125,null,null,null,null,null,null,null,null,2020-09-18,null,null,null
1344365378407956481,https://twitter.com/peterbakernyt/status/1344365378407956481,null,null,null,null,null,null,null,null,2020-12-30,null,null,null
1222191665634586624,https://twitter.com/peterbakernyt/status/1222191665634586624,null,null,null,null,null,null,null,null,2020-01-28,null,null,null
1100027544307490817,https://twitter.com/peterbakernyt/status/1100027544307490817,null,null,null,null,null,null,null,null,2019-02-25,null,null,null
1082011999104655361,https://twitter.com/peterbakernyt/status/1082011999104655361,null,null,null,null,null,null,null,null,2019-01-06,null,null,null
1001475971755794432,https://twitter.com/peterbakernyt/status/1001475971755794432,null,null,null,null,null,null,null,null,2018-05-29,null,null,null
939126817373474816,https://twitter.com/peterbakernyt/status/939126817373474816,null,null,null,null,null,null,null,null,2017-12-08,null,null,null
1346679580522913797,https://twitter.com/davidwchen/status/1346679580522913797,null,null,null,null,null,null,null,null,2021-01-06,null,null,null
545352278635728896,https://twitter.com/davidwchen/status/545352278635728896,null,null,null,null,null,null,null,null,2014-12-17,null,null,null
374508810817130496,https://twitter.com/davidwchen/status/374508810817130496,null,null,null,null,null,null,null,null,2013-09-02,null,null,null
1115976274076405761,https://twitter.com/CeylanWrites/status/1115976274076405761,null,null,null,null,null,null,null,null,2019-04-10,null,null,null
1215733520477253632,https://twitter.com/meslackman/status/1215733520477253632,null,null,null,null,null,null,null,null,2020-01-10,null,null,null
1222270267956834305,https://twitter.com/ABarnardNYT/status/1222270267956834305,null,null,null,null,null,null,null,null,2020-01-28,null,null,null
940178774276100101,https://twitter.com/ABarnardNYT/status/940178774276100101,null,null,null,null,null,null,null,null,2017-12-11,null,null,null
937798557645537280,https://twitter.com/ABarnardNYT/status/937798557645537280,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
937788290996035585,https://twitter.com/ABarnardNYT/status/937788290996035585,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
1079722253821063168,https://twitter.com/malachybrowne/status/1079722253821063168,null,null,null,null,null,null,null,null,2018-12-31,null,null,null
561377552263315456,https://twitter.com/alexburnsNYT/status/561377552263315456,null,null,null,null,null,null,null,null,2015-01-31,null,null,null
1311481992022814732,https://twitter.com/dagnysalas/status/1311481992022814732,null,null,null,null,null,null,null,null,2020-10-01,null,null,null
1088092234266959872,https://twitter.com/dagnysalas/status/1088092234266959872,null,null,null,null,null,null,null,null,2019-01-23,null,null,null
962859082792173573,https://twitter.com/dagnysalas/status/962859082792173573,null,null,null,null,null,null,null,null,2018-02-12,null,null,null
839202142774833155,https://twitter.com/dagnysalas/status/839202142774833155,null,null,null,null,null,null,null,null,2017-03-07,null,null,null
1294350444035215364,https://twitter.com/peterbakernyt/status/1294350444035215364,null,null,null,null,null,null,null,null,2020-08-14,null,null,null
1264942577725378562,https://twitter.com/peterbakernyt/status/1264942577725378562,null,null,null,null,null,null,null,null,2020-05-25,null,null,null
1197490072557379586,https://twitter.com/peterbakernyt/status/1197490072557379586,null,null,null,null,null,null,null,null,2019-11-21,null,null,null
1162364856063930368,https://twitter.com/peterbakernyt/status/1162364856063930368,null,null,null,null,null,null,null,null,2019-08-16,null,null,null
1137771441154379777,https://twitter.com/peterbakernyt/status/1137771441154379777,null,null,null,null,null,null,null,null,2019-06-09,null,null,null
1136279695618650113,https://twitter.com/peterbakernyt/status/1136279695618650113,null,null,null,null,null,null,null,null,2019-06-05,null,null,null
1115791503199285248,https://twitter.com/peterbakernyt/status/1115791503199285248,null,null,null,null,null,null,null,null,2019-04-10,null,null,null
972163621068341248,https://twitter.com/peterbakernyt/status/972163621068341248,null,null,null,null,null,null,null,null,2018-03-09,null,null,null
906164541494628355,https://twitter.com/peterbakernyt/status/906164541494628355,null,null,null,null,null,null,null,null,2017-09-08,null,null,null
364933021658398720,https://twitter.com/davidwchen/status/364933021658398720,null,null,null,null,null,null,null,null,2013-08-07,null,null,null
1125778398427648001,https://twitter.com/afusfeld/status/1125778398427648001,null,null,null,null,null,null,null,null,2019-05-07,null,null,null
1062910032528990208,https://twitter.com/afusfeld/status/1062910032528990208,null,null,null,null,null,null,null,null,2018-11-15,null,null,null
121236991420547072,https://twitter.com/MichaelPaulson/status/121236991420547072,null,null,null,null,null,null,null,null,2011-10-04,null,null,null
1358622277751963651,https://twitter.com/meslackman/status/1358622277751963651,null,null,null,null,null,null,null,null,2021-02-08,null,null,null
937800208716648451,https://twitter.com/ABarnardNYT/status/937800208716648451,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
937791144120987650,https://twitter.com/ABarnardNYT/status/937791144120987650,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
1058713373280493568,https://twitter.com/carolynryan/status/1058713373280493568,null,null,null,null,null,null,null,null,2018-11-03,null,null,null
1058120575565094913,https://twitter.com/carolynryan/status/1058120575565094913,null,null,null,null,null,null,null,null,2018-11-01,null,null,null
1079446910661001216,https://twitter.com/malachybrowne/status/1079446910661001216,null,null,null,null,null,null,null,null,2018-12-30,null,null,null
1101277922286018562,https://twitter.com/herbertnyt/status/1101277922286018562,null,null,null,null,null,null,null,null,2019-03-01,null,null,null
1275483808813416449,https://twitter.com/peterbakernyt/status/1275483808813416449,null,null,null,null,null,null,null,null,2020-06-23,null,null,null
1252304951461715968,https://twitter.com/peterbakernyt/status/1252304951461715968,null,null,null,null,null,null,null,null,2020-04-20,null,null,null
1235199455634296832,https://twitter.com/peterbakernyt/status/1235199455634296832,null,null,null,null,null,null,null,null,2020-03-04,null,null,null
1196771447378731012,https://twitter.com/peterbakernyt/status/1196771447378731012,null,null,null,null,null,null,null,null,2019-11-19,null,null,null
1040587532248010752,https://twitter.com/peterbakernyt/status/1040587532248010752,null,null,null,null,null,null,null,null,2018-09-14,null,null,null
1009791117859139585,https://twitter.com/peterbakernyt/status/1009791117859139585,null,null,null,null,null,null,null,null,2018-06-21,null,null,null
963492072304070656,https://twitter.com/peterbakernyt/status/963492072304070656,null,null,null,null,null,null,null,null,2018-02-13,null,null,null
939857413536182273,https://twitter.com/peterbakernyt/status/939857413536182273,null,null,null,null,null,null,null,null,2017-12-10,null,null,null
507637006097059841,https://twitter.com/davidwchen/status/507637006097059841,null,null,null,null,null,null,null,null,2014-09-04,null,null,null
1294199072723816448,https://twitter.com/CeylanWrites/status/1294199072723816448,null,null,null,null,null,null,null,null,2020-08-14,null,null,null
990854926850027520,https://twitter.com/declanwalsh/status/990854926850027520,null,null,null,null,null,null,null,null,2018-04-30,null,null,null
889497127784783872,https://twitter.com/MichaelPaulson/status/889497127784783872,null,null,null,null,null,null,null,null,2017-07-24,null,null,null
345204080110624768,https://twitter.com/mattfleg/status/345204080110624768,null,null,null,null,null,null,null,null,2013-06-13,null,null,null
996092366007226368,https://twitter.com/ABarnardNYT/status/996092366007226368,null,null,null,null,null,null,null,null,2018-05-14,null,null,null
937799207787945984,https://twitter.com/ABarnardNYT/status/937799207787945984,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
937789969208430592,https://twitter.com/ABarnardNYT/status/937789969208430592,null,null,null,null,null,null,null,null,2017-12-04,null,null,null
1344387286390231050,https://twitter.com/carolynryan/status/1344387286390231050,null,null,null,null,null,null,null,null,2020-12-30,null,null,null
1311390456190767106,https://twitter.com/carolynryan/status/1311390456190767106,null,null,null,null,null,null,null,null,2020-09-30,null,null,null
1079779409912057856,https://twitter.com/malachybrowne/status/1079779409912057856,null,null,null,null,null,null,null,null,2018-12-31,null,null,null
1404479086018301953,https://twitter.com/arappeport/status/1404479086018301953,null,null,null,null,null,null,null,null,2021-06-14,null,null,null
1322548700997128194,https://twitter.com/NYTnickc/status/1322548700997128194,null,null,null,null,null,null,null,null,2020-10-31,null,null,null
1365891106983059460,https://twitter.com/PatrickKingsley/status/1365891106983059460,null,null,null,null,null,null,null,null,2021-02-28,null,null,null
1404785134071656453,https://twitter.com/JimBYardley/status/1404785134071656453,null,null,null,null,null,null,null,null,2021-06-15,null,null,null
1088088211958706176,https://twitter.com/migold/status/1088088211958706176,null,null,null,null,null,null,null,null,2019-01-23,null,null,null
1088094218814476293,https://twitter.com/nickconfessore/status/1088094218814476293,null,null,null,null,null,null,null,null,2019-01-23,null,null,null
1330556880041685005,https://twitter.com/jswatz/status/1330556880041685005,null,null,null,null,null,null,null,null,2020-11-22,null,null,null
1345824260359557121,https://twitter.com/puiwingtam/status/1345824260359557121,null,null,null,null,null,null,null,null,2021-01-03,null,null,null
1142557739333365760,https://twitter.com/MarkLandler/status/1142557739333365760,null,null,null,null,null,null,null,null,2019-06-22,null,null,null
1137314396886175744,https://twitter.com/MarkLandler/status/1137314396886175744,null,null,null,null,null,null,null,null,2019-06-08,null,null,null
1315562628597583872,https://twitter.com/NYTBen/status/1315562628597583872,null,null,null,null,null,null,null,null,2020-10-12,null,null,null
413666089386532864,https://twitter.com/andylocal/status/413666089386532864,null,null,null,null,null,null,null,null,2013-12-19,null,null,null
1321745098581909504,https://twitter.com/IKershner/status/1321745098581909504,null,null,null,null,null,null,null,null,2020-10-29,null,null,null
1305401303288471553,https://twitter.com/IKershner/status/1305401303288471553,null,null,null,null,null,null,null,null,2020-09-14,null,null,null
1243249016353292291,https://twitter.com/IKershner/status/1243249016353292291,null,null,null,null,null,null,null,null,2020-03-26,null,null,null
1176067170326994945,https://twitter.com/IKershner/status/1176067170326994945,null,null,null,null,null,null,null,null,2019-09-23,null,null,null
1150290092365361152,https://twitter.com/IKershner/status/1150290092365361152,null,null,null,null,null,null,null,null,2019-07-14,null,null,null
1137325975690199040,https://twitter.com/IKershner/status/1137325975690199040,null,null,null,null,null,null,null,null,2019-06-08,null,null,null
1101928281081856005,https://twitter.com/IKershner/status/1101928281081856005,null,null,null,null,null,null,null,null,2019-03-02,null,null,null
1069698358233702400,https://twitter.com/jmartNYT/status/1069698358233702400,null,null,null,null,null,null,null,null,2018-12-03,null,null,null
1252361490021007360,https://twitter.com/rickgladstone/status/1252361490021007360,null,null,null,null,null,null,null,null,2020-04-20,null,null,null
1136296501683113984,https://twitter.com/rickgladstone/status/1136296501683113984,null,null,null,null,null,null,null,null,2019-06-05,null,null,null
937020986465181696,https://twitter.com/rickgladstone/status/937020986465181696,null,null,null,null,null,null,null,null,2017-12-02,null,null,null
1321809365981167618,https://twitter.com/ewong/status/1321809365981167618,null,null,null,null,null,null,null,null,2020-10-29,null,null,null
1136244865648484352,https://twitter.com/NickKristof/status/1136244865648484352,null,null,null,null,null,null,null,null,2019-06-05,null,null,null
1058198268595855360,https://twitter.com/NYTnickc/status/1058198268595855360,null,null,null,null,null,null,null,null,2018-11-02,null,null,null
1044293404505645060,https://twitter.com/NYTnickc/status/1044293404505645060,null,null,null,null,null,null,null,null,2018-09-24,null,null,null
1120293797865324544,https://twitter.com/StevenErlanger/status/1120293797865324544,null,null,null,null,null,null,null,null,2019-04-22,null,null,null
345212543557591040,https://twitter.com/DSlotnik/status/345212543557591040,null,null,null,null,null,null,null,null,2013-06-13,null,null,null
1295115598511378434,https://twitter.com/MarkMazzettiNYT/status/1295115598511378434,null,null,null,null,null,null,null,null,2020-08-16,null,null,null
1127286523022458881,https://twitter.com/ddknyt/status/1127286523022458881,null,null,null,null,null,null,null,null,2019-05-11,null,null,null
1105127547757576192,https://twitter.com/SherylNYT/status/1105127547757576192,null,null,null,null,null,null,null,null,2019-03-11,null,null,null
395928706998226944,https://twitter.com/nickconfessore/status/395928706998226944,null,null,null,null,null,null,null,null,2013-10-31,null,null,null
374534197450256385,https://twitter.com/EnnisNYT/status/374534197450256385,null,null,null,null,null,null,null,null,2013-09-02,null,null,null
1325774354945372160,https://twitter.com/NYTBen/status/1325774354945372160,null,null,null,null,null,null,null,null,2020-11-09,null,null,null
1215986996361027585,https://twitter.com/NYTBen/status/1215986996361027585,null,null,null,null,null,null,null,null,2020-01-11,null,null,null
963107928524951552,https://twitter.com/NYTBen/status/963107928524951552,null,null,null,null,null,null,null,null,2018-02-12,null,null,null
1322514969448140800,https://twitter.com/karenyourish/status/1322514969448140800,null,null,null,null,null,null,null,null,2020-10-31,null,null,null
121238507413975040,https://twitter.com/thomaskaplan/status/121238507413975040,null,null,null,null,null,null,null,null,2011-10-04,null,null,null
1315682931159990272,https://twitter.com/IKershner/status/1315682931159990272,null,null,null,null,null,null,null,null,2020-10-12,null,null,null
1303312613913362433,https://twitter.com/IKershner/status/1303312613913362433,null,null,null,null,null,null,null,null,2020-09-08,null,null,null
1286199477095858176,https://twitter.com/IKershner/status/1286199477095858176,null,null,null,null,null,null,null,null,2020-07-23,null,null,null
1102207975299649536,https://twitter.com/patrickhealynyt/status/1102207975299649536,null,null,null,null,null,null,null,null,2019-03-03,null,null,null
939889460984074240,https://twitter.com/rickgladstone/status/939889460984074240,null,null,null,null,null,null,null,null,2017-12-10,null,null,null
911280936960118785,https://twitter.com/rickgladstone/status/911280936960118785,null,null,null,null,null,null,null,null,2017-09-22,null,null,null
1341462642171502602,https://twitter.com/marcatracy/status/1341462642171502602,null,null,null,null,null,null,null,null,2020-12-22,null,null,null
1257743863671906305,https://twitter.com/marcatracy/status/1257743863671906305,null,null,null,null,null,null,null,null,2020-05-05,null,null,null
513782538603864064,https://twitter.com/halbfinger/status/513782538603864064,null,null,null,null,null,null,null,null,2014-09-21,null,null,null
429053592495214592,https://twitter.com/halbfinger/status/429053592495214592,null,null,null,null,null,null,null,null,2014-01-31,null,null,null
889525830845595649,https://twitter.com/liamstack/status/889525830845595649,null,null,null,null,null,null,null,null,2017-07-24,null,null,null
1058124561475100672,https://twitter.com/NYTnickc/status/1058124561475100672,null,null,null,null,null,null,null,null,2018-11-01,null,null,null
1321805740781248512,https://twitter.com/PatrickKingsley/status/1321805740781248512,null,null,null,null,null,null,null,null,2020-10-29,null,null,null
1079427742150656002,https://twitter.com/DanBarryNYT/status/1079427742150656002,null,null,null,null,null,null,null,null,2018-12-30,null,null,null
1325812699683491840,https://twitter.com/StevenErlanger/status/1325812699683491840,null,null,null,null,null,null,null,null,2020-11-09,null,null,null
1013023510090997760,https://twitter.com/StevenErlanger/status/1013023510090997760,null,null,null,null,null,null,null,null,2018-06-30,null,null,null
962922048321458176,https://twitter.com/StevenErlanger/status/962922048321458176,null,null,null,null,null,null,null,null,2018-02-12,null,null,null
1311485457205809158,https://twitter.com/migold/status/1311485457205809158,null,null,null,null,null,null,null,null,2020-10-01,null,null,null
937145623488315392,https://twitter.com/stevenleemyers/status/937145623488315392,null,null,null,null,null,null,null,null,2017-12-03,null,null,null
1162308712889016320,https://twitter.com/SherylNYT/status/1162308712889016320,null,null,null,null,null,null,null,null,2019-08-16,null,null,null
862868177306431490,https://twitter.com/jswatz/status/862868177306431490,null,null,null,null,null,null,null,null,2017-05-12,null,null,null
918757002590998529,https://twitter.com/NYTBen/status/918757002590998529,null,null,null,null,null,null,null,null,2017-10-13,null,null,null
1335916484120498176,https://twitter.com/IKershner/status/1335916484120498176,null,null,null,null,null,null,null,null,2020-12-07,null,null,null
1315576175733940224,https://twitter.com/IKershner/status/1315576175733940224,null,null,null,null,null,null,null,null,2020-10-12,null,null,null
1313032607962148864,https://twitter.com/IKershner/status/1313032607962148864,null,null,null,null,null,null,null,null,2020-10-05,null,null,null
1204701845589045248,https://twitter.com/IKershner/status/1204701845589045248,null,null,null,null,null,null,null,null,2019-12-11,null,null,null
1186373054529703937,https://twitter.com/IKershner/status/1186373054529703937,null,null,null,null,null,null,null,null,2019-10-21,null,null,null
1110844854190272514,https://twitter.com/IKershner/status/1110844854190272514,null,null,null,null,null,null,null,null,2019-03-27,null,null,null
1069903105817489408,https://twitter.com/IKershner/status/1069903105817489408,null,null,null,null,null,null,null,null,2018-12-04,null,null,null
966006315381415937,https://twitter.com/IKershner/status/966006315381415937,null,null,null,null,null,null,null,null,2018-02-20,null,null,null
563500622117609472,https://twitter.com/jmartNYT/status/563500622117609472,null,null,null,null,null,null,null,null,2015-02-06,null,null,null
374360453914169344,https://twitter.com/jmartNYT/status/374360453914169344,null,null,null,null,null,null,null,null,2013-09-02,null,null,null
395782045609115648,https://twitter.com/gerrymullany/status/395782045609115648,null,null,null,null,null,null,null,null,2013-10-31,null,null,null
1393532495543603203,https://twitter.com/rickgladstone/status/1393532495543603203,null,null,null,null,null,null,null,null,2021-05-15,null,null,null
1171520231837036546,https://twitter.com/rickgladstone/status/1171520231837036546,null,null,null,null,null,null,null,null,2019-09-10,null,null,null
1110553845162262529,https://twitter.com/rickgladstone/status/1110553845162262529,null,null,null,null,null,null,null,null,2019-03-26,null,null,null
